,pres_0,pres_1,time
208,895,818,1629225490.8246143
209,896,817,1629225490.8327324
210,895,823,1629225490.8443792
211,894,817,1629225490.8534763
212,894,817,1629225490.8609095
213,895,826,1629225490.8695953
214,896,809,1629225490.8812053
215,895,818,1629225490.8898785
216,894,817,1629225490.8982532
217,895,818,1629225490.910857
218,895,818,1629225490.9190397
219,895,818,1629225490.9268067
220,877,818,1629225490.9354408
221,902,812,1629225490.9476037
222,897,816,1629225490.9558342
223,895,817,1629225490.9641354
224,895,818,1629225490.9763484
225,894,817,1629225490.9842618
226,901,818,1629225490.9927547
227,895,817,1629225491.0002637
228,893,821,1629225491.0133111
229,891,822,1629225491.020295
230,891,831,1629225491.0296896
231,897,818,1629225491.0415177
232,895,818,1629225491.0490224
233,895,824,1629225491.0577226
234,895,817,1629225491.065703
235,908,826,1629225491.0780258
236,895,812,1629225491.0870912
237,895,817,1629225491.09421
238,895,817,1629225491.107139
239,895,818,1629225491.1151114
240,896,817,1629225491.1230986
241,894,812,1629225491.131083
242,895,817,1629225491.1443772
243,895,818,1629225491.15257
244,895,803,1629225491.1600454
245,896,810,1629225491.1719623
246,904,819,1629225491.1799786
247,895,818,1629225491.1889203
248,896,817,1629225491.1968977
249,895,818,1629225491.2099135
250,895,818,1629225491.217495
251,896,821,1629225491.2262254
252,894,818,1629225491.2385812
253,895,814,1629225491.2467585
254,894,820,1629225491.2549703
255,895,817,1629225491.2631354
256,886,818,1629225491.2753015
257,895,818,1629225491.282603
258,895,818,1629225491.2915988
259,895,818,1629225491.3041873
260,894,808,1629225491.3114455
261,889,818,1629225491.3203633
262,895,819,1629225491.3278818
263,911,817,1629225491.3405645
264,896,818,1629225491.3488388
265,895,818,1629225491.3565526
266,895,818,1629225491.369242
267,896,818,1629225491.3768835
268,896,819,1629225491.385241
269,892,818,1629225491.3932185
270,895,819,1629225491.4061155
271,895,819,1629225491.4142606
272,895,819,1629225491.4221404
273,895,819,1629225491.4350803
274,896,819,1629225491.4428995
275,896,817,1629225491.451486
276,896,819,1629225491.4592884
277,897,818,1629225491.4720762
278,890,818,1629225491.479781
279,896,818,1629225491.4884076
280,895,818,1629225491.5005305
281,895,818,1629225491.5088837
282,896,818,1629225491.5165858
283,896,817,1629225491.525163
284,893,818,1629225491.537385
285,890,818,1629225491.5446546
286,896,816,1629225491.5536554
287,898,821,1629225491.5658395
288,896,830,1629225491.5737252
289,896,818,1629225491.5814817
290,895,818,1629225491.5904558
291,895,818,1629225491.6031168
292,897,817,1629225491.610818
293,900,819,1629225491.6192193
294,896,821,1629225491.6307833
295,894,818,1629225491.6398032
296,896,819,1629225491.6472929
297,895,818,1629225491.6558273
298,896,819,1629225491.6685956
299,896,818,1629225491.6767886
300,912,818,1629225491.6841395
301,896,819,1629225491.6973124
302,869,842,1629225491.7050877
303,897,818,1629225491.7136793
304,896,819,1629225491.721416
305,901,818,1629225491.7333248
306,896,818,1629225491.742205
307,891,819,1629225491.7504773
308,897,818,1629225491.7623117
309,896,818,1629225491.7710388
310,892,818,1629225491.7786043
311,896,818,1629225491.7873812
312,915,819,1629225491.7990627
313,896,819,1629225491.8078258
314,896,818,1629225491.8157504
315,895,819,1629225491.8282971
316,894,819,1629225491.8364646
317,896,819,1629225491.84425
318,897,814,1629225491.8529582
319,896,818,1629225491.8648236
320,896,802,1629225491.8725548
321,896,818,1629225491.8813155
322,895,819,1629225491.8937588
323,895,819,1629225491.9020174
324,896,819,1629225491.9102128
325,895,819,1629225491.9183536
326,897,819,1629225491.9307582
327,895,829,1629225491.9384875
328,896,819,1629225491.9471564
329,897,818,1629225491.9594262
330,896,819,1629225491.9675713
331,896,819,1629225491.9757
332,895,845,1629225491.9832482
333,896,821,1629225491.9962738
334,895,795,1629225492.0044858
335,895,820,1629225492.012223
336,888,818,1629225492.0247984
337,896,817,1629225492.0319552
338,896,819,1629225492.0412595
339,896,819,1629225492.049407
340,896,818,1629225492.060764
341,895,818,1629225492.0699625
342,899,819,1629225492.0780716
343,896,830,1629225492.0900517
344,896,814,1629225492.0983953
345,897,817,1629225492.1059692
346,896,819,1629225492.1142924
347,896,818,1629225492.1264296
348,896,818,1629225492.1355379
349,896,819,1629225492.1433108
350,901,813,1629225492.155376
351,897,818,1629225492.1641452
352,895,814,1629225492.171372
353,896,818,1629225492.1805005
354,896,818,1629225492.1928732
355,896,819,1629225492.2004702
356,897,818,1629225492.2092116
357,897,818,1629225492.2214518
358,895,820,1629225492.2298255
359,897,817,1629225492.237684
360,900,820,1629225492.2461321
361,895,818,1629225492.2582667
362,896,819,1629225492.2660847
363,896,818,1629225492.2746665
