,pres_0,pres_1,time
147,872,648,1629234151.0115187
148,870,649,1629234151.027131
149,869,648,1629234151.027131
150,876,650,1629234151.042823
151,871,648,1629234151.0488498
152,870,648,1629234151.064587
153,870,648,1629234151.064587
154,870,647,1629234151.0801642
155,870,648,1629234151.0801642
156,871,648,1629234151.0961115
157,871,646,1629234151.1116922
158,871,655,1629234151.1116922
159,871,647,1629234151.1270087
160,872,647,1629234151.1425867
161,872,648,1629234151.1494067
162,871,646,1629234151.1494067
163,878,649,1629234151.1654146
164,870,648,1629234151.1654146
165,871,651,1629234151.1861174
166,880,649,1629234151.1861174
167,871,649,1629234151.2021081
168,872,650,1629234151.2021081
169,871,649,1629234151.2177327
170,871,647,1629234151.2329884
171,872,656,1629234151.2329884
172,877,650,1629234151.2494702
173,872,648,1629234151.2651296
174,875,650,1629234151.2651296
175,872,650,1629234151.2807252
176,872,650,1629234151.2807252
177,871,649,1629234151.2967522
178,872,650,1629234151.2967522
179,871,651,1629234151.3119853
180,871,650,1629234151.3278449
181,872,649,1629234151.3278449
182,872,648,1629234151.3432455
183,872,650,1629234151.3500032
184,872,649,1629234151.3658729
185,872,651,1629234151.3658729
186,871,651,1629234151.3812542
187,872,651,1629234151.3812542
188,872,652,1629234151.3968866
189,872,651,1629234151.4129577
190,869,653,1629234151.4129577
191,872,657,1629234151.4285579
192,874,650,1629234151.4285579
193,872,648,1629234151.4440403
194,872,651,1629234151.4500685
195,862,638,1629234151.4661276
196,871,663,1629234151.4661276
197,872,651,1629234151.4813428
198,872,651,1629234151.496943
199,873,645,1629234151.496943
200,871,651,1629234151.5126412
201,872,651,1629234151.5126412
202,872,651,1629234151.5281792
203,872,652,1629234151.544157
204,871,651,1629234151.5501673
205,867,652,1629234151.5501673
206,871,651,1629234151.567712
207,872,648,1629234151.567712
208,872,652,1629234151.5837228
209,872,651,1629234151.599266
210,871,651,1629234151.599266
211,872,651,1629234151.6147518
212,872,650,1629234151.6147518
213,872,654,1629234151.630198
214,867,633,1629234151.6461804
215,871,655,1629234151.650407
216,872,658,1629234151.6661224
217,871,656,1629234151.6661224
218,872,655,1629234151.6816542
219,872,654,1629234151.6816542
220,872,655,1629234151.6972754
221,863,655,1629234151.6972754
222,869,655,1629234151.7132435
223,875,650,1629234151.7285452
224,871,654,1629234151.7285452
225,871,653,1629234151.7445529
226,872,653,1629234151.7509398
227,872,654,1629234151.7669103
228,872,655,1629234151.7669103
229,872,649,1629234151.7824762
230,872,655,1629234151.7824762
231,872,655,1629234151.7978113
232,872,655,1629234151.813576
233,870,655,1629234151.813576
234,872,655,1629234151.829482
235,872,656,1629234151.829482
236,872,654,1629234151.85122
237,872,655,1629234151.85122
238,872,665,1629234151.8672667
239,873,654,1629234151.8672667
240,872,654,1629234151.8828077
241,872,655,1629234151.8984244
242,872,655,1629234151.8984244
243,872,655,1629234151.913728
244,873,655,1629234151.913728
245,872,655,1629234151.929341
246,875,656,1629234151.9449527
247,882,658,1629234151.9514568
248,869,655,1629234151.9514568
249,872,654,1629234151.9674573
250,872,654,1629234151.9674573
251,872,656,1629234151.9827034
252,869,654,1629234151.998658
253,872,655,1629234151.998658
254,876,655,1629234152.0139456
255,872,660,1629234152.0299537
256,872,655,1629234152.0299537
257,872,655,1629234152.0455341
258,872,655,1629234152.051974
259,872,655,1629234152.06806
260,873,655,1629234152.06806
261,872,656,1629234152.0835462
262,872,655,1629234152.0835462
263,874,648,1629234152.0991554
264,872,648,1629234152.0991554
265,872,656,1629234152.114638
266,872,655,1629234152.1300862
267,872,656,1629234152.1300862
268,872,656,1629234152.1525626
269,872,656,1629234152.1525626
270,876,659,1629234152.1685162
271,871,657,1629234152.1685162
272,873,661,1629234152.1840913
273,873,656,1629234152.199483
274,872,656,1629234152.199483
275,871,656,1629234152.2153635
276,872,656,1629234152.2153635
277,877,655,1629234152.23068
278,873,657,1629234152.23068
279,872,657,1629234152.2528012
280,872,658,1629234152.2528012
281,872,665,1629234152.2688975
282,871,658,1629234152.2844772
283,872,658,1629234152.2844772
284,872,659,1629234152.2996695
285,872,659,1629234152.2996695
286,872,657,1629234152.3156667
287,872,658,1629234152.3156667
288,875,633,1629234152.3355966
289,872,657,1629234152.3355966
290,872,657,1629234152.3530948
291,872,655,1629234152.3530948
292,872,652,1629234152.3725703
293,872,646,1629234152.3725703
294,873,641,1629234152.3881903
295,873,654,1629234152.4042058
296,852,657,1629234152.4042058
297,875,654,1629234152.4198716
298,872,656,1629234152.4198716
299,873,655,1629234152.4354522
300,872,654,1629234152.453281
301,873,655,1629234152.453281
302,872,655,1629234152.4693713
303,872,658,1629234152.4693713
304,872,655,1629234152.4845276
305,873,656,1629234152.4845276
306,872,655,1629234152.506255
307,872,655,1629234152.5182626
308,873,656,1629234152.5267258
309,872,656,1629234152.5267258
310,873,656,1629234152.542463
311,873,664,1629234152.5538568
312,872,657,1629234152.5538568
313,873,657,1629234152.5694823
314,873,656,1629234152.5694823
315,873,657,1629234152.5851035
316,873,656,1629234152.6008072
317,872,650,1629234152.6008072
318,873,666,1629234152.6167483
319,873,658,1629234152.6167483
320,873,656,1629234152.6322918
321,872,657,1629234152.6477237
322,873,657,1629234152.654105
323,873,658,1629234152.654105
324,873,657,1629234152.6701882
325,873,658,1629234152.685786
326,877,657,1629234152.685786
327,872,657,1629234152.7013717
328,873,657,1629234152.7013717
329,873,658,1629234152.7229984
330,873,657,1629234152.7309773
331,872,657,1629234152.7391853
332,873,659,1629234152.7391853
333,873,658,1629234152.7602699
334,873,658,1629234152.7677505
335,873,658,1629234152.7753966
336,873,657,1629234152.7753966
337,874,657,1629234152.791026
338,874,658,1629234152.8066416
339,873,658,1629234152.8066416
340,873,658,1629234152.8222623
341,872,658,1629234152.8222623
342,873,663,1629234152.8378832
343,873,658,1629234152.8535655
344,873,655,1629234152.8545947
345,873,658,1629234152.8702245
346,873,657,1629234152.8702245
347,874,658,1629234152.8860998
348,873,658,1629234152.8860998
349,873,662,1629234152.9015112
350,873,658,1629234152.917391
351,873,658,1629234152.917391
352,874,658,1629234152.932705
353,874,667,1629234152.9487422
354,876,655,1629234152.955094
355,874,659,1629234152.955094
356,873,658,1629234152.97105
357,873,658,1629234152.97105
358,868,669,1629234152.9863403
359,871,658,1629234153.0022662
360,871,664,1629234153.0022662
361,884,658,1629234153.0221436
362,873,658,1629234153.0271828
363,873,659,1629234153.0432544
364,873,658,1629234153.0432544
365,873,658,1629234153.0552652
366,873,654,1629234153.0708942
367,873,658,1629234153.0708942
368,869,658,1629234153.0865464
369,873,658,1629234153.0865464
370,872,658,1629234153.1021738
371,872,658,1629234153.1021738
372,872,658,1629234153.1177926
373,872,658,1629234153.1333776
374,873,657,1629234153.1333776
375,873,657,1629234153.1489987
376,873,659,1629234153.155504
377,873,657,1629234153.171129
378,873,656,1629234153.171129
379,873,655,1629234153.1898766
380,870,652,1629234153.1948833
381,873,640,1629234153.2105453
382,872,623,1629234153.2105453
383,872,635,1629234153.226469
384,873,633,1629234153.226469
385,870,625,1629234153.2417934
386,873,619,1629234153.2558305
387,873,613,1629234153.2558305
388,873,598,1629234153.2718663
389,873,595,1629234153.2718663
390,873,574,1629234153.2874708
391,868,540,1629234153.302737
392,878,532,1629234153.302737
393,873,527,1629234153.318602
394,868,519,1629234153.3339968
395,873,519,1629234153.3339968
396,872,517,1629234153.349998
397,872,503,1629234153.3561816
398,873,489,1629234153.3561816
399,872,471,1629234153.3718066
400,873,435,1629234153.3874578
401,873,365,1629234153.3874578
402,884,364,1629234153.4035425
403,872,349,1629234153.4035425
404,872,304,1629234153.4190965
405,872,313,1629234153.4346857
406,871,315,1629234153.4346857
407,872,313,1629234153.4502568
408,872,321,1629234153.456469
409,872,320,1629234153.4720943
410,872,319,1629234153.4720943
411,872,314,1629234153.4881444
412,873,317,1629234153.4881444
413,873,310,1629234153.5033717
414,873,287,1629234153.5033717
415,872,286,1629234153.5189579
416,873,275,1629234153.5347366
417,873,277,1629234153.5347366
418,872,277,1629234153.550612
419,872,281,1629234153.5567958
420,872,284,1629234153.5750694
421,872,285,1629234153.5830126
422,872,289,1629234153.591094
423,871,283,1629234153.591094
424,873,277,1629234153.6067154
425,873,281,1629234153.619611
426,874,279,1629234153.6325526
427,873,275,1629234153.632639
428,871,277,1629234153.6482606
429,872,282,1629234153.660774
430,872,277,1629234153.669082
431,872,278,1629234153.669082
432,871,279,1629234153.6847355
433,876,278,1629234153.6847355
434,871,277,1629234153.7004585
435,872,265,1629234153.7004585
436,871,274,1629234153.715934
437,871,274,1629234153.7315588
438,871,270,1629234153.7315588
439,871,271,1629234153.7519524
440,870,262,1629234153.7636416
441,870,274,1629234153.7716975
442,871,295,1629234153.7799056
443,870,324,1629234153.7924364
444,872,296,1629234153.8006752
445,870,298,1629234153.8086116
446,870,303,1629234153.8170028
447,870,304,1629234153.8284721
448,871,269,1629234153.8376558
449,868,287,1629234153.845441
450,868,261,1629234153.8578022
451,867,258,1629234153.8666441
452,868,263,1629234153.8746688
453,868,272,1629234153.8826258
454,868,268,1629234153.8946526
455,868,270,1629234153.9026134
456,866,265,1629234153.9115891
457,868,264,1629234153.923396
458,866,280,1629234153.931628
459,867,261,1629234153.940129
460,866,253,1629234153.947319
461,865,246,1629234153.9603944
462,864,250,1629234153.9675398
463,864,252,1629234153.976792
464,857,251,1629234153.9882762
465,961,254,1629234153.9965637
466,970,251,1629234154.0046701
467,972,258,1629234154.0132115
468,970,248,1629234154.0259457
469,969,239,1629234154.0342302
470,970,241,1629234154.0423222
471,761,242,1629234154.0545638
472,696,243,1629234154.0626366
473,594,243,1629234154.0709417
474,534,242,1629234154.078683
475,466,262,1629234154.0913002
476,412,248,1629234154.099616
477,353,248,1629234154.1069665
478,351,248,1629234154.1201305
479,325,247,1629234154.1281133
480,335,256,1629234154.1360912
481,332,248,1629234154.1441052
482,341,249,1629234154.1570363
483,333,248,1629234154.1650126
484,339,244,1629234154.172993
485,333,245,1629234154.1849618
486,335,248,1629234154.192975
487,331,247,1629234154.2019148
488,333,246,1629234154.2108955
489,335,245,1629234154.2218618
490,333,246,1629234154.229839
491,334,246,1629234154.2388303
492,337,244,1629234154.2507927
493,333,246,1629234154.2587743
494,333,251,1629234154.2677438
495,335,252,1629234154.2757227
496,312,252,1629234154.28767
497,327,246,1629234154.2960725
498,327,247,1629234154.3055754
499,326,246,1629234154.3166919
500,324,245,1629234154.324689
501,328,271,1629234154.3326733
502,330,286,1629234154.3411736
503,335,287,1629234154.3534768
504,336,283,1629234154.3618536
505,337,275,1629234154.3698325
506,332,285,1629234154.3800695
507,336,286,1629234154.3800695
