,pres_0,pres_1,time
317,256,526,1629218058.1994734
318,260,526,1629218058.2151074
319,256,526,1629218058.221879
320,257,525,1629218058.2377918
321,262,501,1629218058.2377918
322,264,529,1629218058.2531362
323,262,525,1629218058.2692554
324,264,524,1629218058.2692554
325,263,526,1629218058.284818
326,264,525,1629218058.284818
327,263,523,1629218058.300386
328,262,520,1629218058.300386
329,263,523,1629218058.3222797
330,264,518,1629218058.3222797
331,266,522,1629218058.3411238
332,261,523,1629218058.3411238
333,269,522,1629218058.3571146
334,269,522,1629218058.3571146
335,267,523,1629218058.3723927
336,263,538,1629218058.3879886
337,267,522,1629218058.3879886
338,264,521,1629218058.4036357
339,262,522,1629218058.4036357
340,263,522,1629218058.4222991
341,259,522,1629218058.4222991
342,262,520,1629218058.4381833
343,264,521,1629218058.4535446
344,262,530,1629218058.4535446
345,256,516,1629218058.4694667
346,256,528,1629218058.4694667
347,260,517,1629218058.485213
348,276,519,1629218058.5008032
349,260,519,1629218058.5008032
350,265,517,1629218058.5227199
351,264,517,1629218058.5227199
352,266,515,1629218058.5387774
353,239,520,1629218058.5387774
354,252,519,1629218058.5541084
355,271,520,1629218058.5541084
356,270,518,1629218058.5696073
357,271,518,1629218058.5852404
358,266,523,1629218058.5852404
359,263,520,1629218058.600829
360,264,519,1629218058.600829
361,290,518,1629218058.6230311
362,263,520,1629218058.6230311
363,263,519,1629218058.6399155
364,261,520,1629218058.6399155
365,260,520,1629218058.655823
366,259,519,1629218058.655823
367,256,519,1629218058.6711595
368,256,519,1629218058.6867807
369,261,519,1629218058.6867807
370,295,514,1629218058.7026672
371,256,513,1629218058.7184484
372,260,521,1629218058.7278893
373,225,517,1629218058.7352808
374,164,515,1629218058.7432575
375,0,518,1629218058.7522528
376,0,520,1629218058.7522528
377,0,520,1629218058.7683332
378,201,523,1629218058.7683332
379,0,519,1629218058.7839186
380,41,520,1629218058.7839186
381,202,515,1629218058.799478
382,237,520,1629218058.799478
383,190,517,1629218058.815096
384,274,526,1629218058.8244882
385,292,523,1629218058.8244882
386,301,524,1629218058.840458
387,310,523,1629218058.856075
388,336,459,1629218058.856075
389,381,524,1629218058.8714437
390,388,524,1629218058.886978
391,390,523,1629218058.886978
392,400,523,1629218058.9029813
393,404,521,1629218058.9029813
394,421,548,1629218058.9182196
395,424,522,1629218058.9247246
396,433,522,1629218058.9408245
397,451,526,1629218058.9408245
398,444,522,1629218058.956373
399,454,522,1629218058.956373
400,456,523,1629218058.9718544
401,457,523,1629218058.9873672
402,459,523,1629218058.9873672
403,460,523,1629218059.0028365
404,430,521,1629218059.018766
405,485,523,1629218059.0251505
406,462,527,1629218059.0251505
407,461,525,1629218059.0411413
408,460,522,1629218059.0411413
409,459,522,1629218059.056826
410,460,518,1629218059.0720763
411,462,524,1629218059.0720763
412,463,610,1629218059.0880191
413,453,642,1629218059.0880191
414,461,631,1629218059.1032875
